EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
175,31,0.0,Travel_Frequently,853,Research & Development,1.0,1,Life Sciences,3,Female,96,3,2,Manufacturing Director,1,Married,4148.0,11275,1.0,No,12.0,3,3,1,4.0,1.0,3,4.0,3.0,0.0,3.0
176,30,1.0,Travel_Frequently,109,Research & Development,5.0,3,Medical,2,Female,60,3,1,Laboratory Technician,2,Single,2422.0,25725,0.0,No,17.0,3,1,0,4.0,3.0,3,3.0,2.0,1.0,2.0
177,36,0.0,Travel_Rarely,329,Research & Development,2.0,3,Life Sciences,4,Female,96,3,1,Research Scientist,3,Married,2543.0,11868,4.0,No,13.0,3,2,1,6.0,3.0,3,2.0,2.0,2.0,2.0
178,28,0.0,Travel_Rarely,895,Research & Development,15.0,2,Life Sciences,1,Male,50,3,1,Laboratory Technician,3,Divorced,2207.0,22482,1.0,No,16.0,3,4,1,4.0,4.5,2,4.0,2.0,2.0,2.0
179,30,0.0,Travel_Rarely,1176,Research & Development,20.0,3,Other,3,Male,85,3,2,Manufacturing Director,1,Married,9957.0,9096,0.0,No,15.0,3,3,1,7.0,1.0,2,6.0,2.0,0.0,2.0
180,35,0.0,Travel_Rarely,890,Sales,2.0,3,Marketing,4,Female,97,3,1,Sales Representative,4,Married,2014.0,9687,1.0,No,13.0,3,1,0,2.0,3.0,3,2.0,2.0,2.0,2.0
181,59,0.0,Travel_Rarely,1429,Research & Development,18.0,4,Medical,4,Male,67,3,3,Manufacturing Director,4,Single,10512.0,20002,6.0,No,12.0,3,4,0,25.0,4.5,2,9.0,7.0,5.0,4.0
182,39,0.0,Non-Travel,1485,Research & Development,25.0,2,Life Sciences,3,Male,71,3,3,Healthcare Representative,3,Married,10920.0,3449,3.0,No,21.0,4,2,1,13.0,2.0,3,6.0,4.0,0.0,5.0
184,29,0.0,Travel_Frequently,442,Sales,2.0,2,Life Sciences,2,Male,44,3,2,Sales Executive,4,Single,4554.0,20260,1.0,No,18.0,3,1,0,10.0,3.0,2,10.0,7.0,0.0,9.0
185,34,1.0,Travel_Frequently,988,Human Resources,23.0,3,Human Resources,2,Female,43,3,3,Human Resources,1,Divorced,9950.0,11533,8.5,Yes,15.0,3,3,3,11.0,2.0,3,3.0,2.0,0.0,2.0
186,36,0.0,Travel_Rarely,506,Research & Development,3.0,3,Technical Degree,3,Male,30,3,2,Research Scientist,2,Single,4485.0,26285,4.0,No,12.0,3,4,0,10.0,2.0,3,8.0,0.0,7.0,7.0
187,30,0.0,Travel_Rarely,201,Research & Development,5.0,3,Technical Degree,4,Female,84,3,1,Research Scientist,1,Divorced,3204.0,10415,5.0,No,14.0,3,4,1,8.0,3.0,3,3.0,2.0,2.0,2.0
189,27,0.0,Travel_Rarely,269,Research & Development,5.0,1,Technical Degree,3,Male,42,2,3,Research Director,4,Divorced,12808.0,8842,1.0,Yes,16.0,3,2,1,9.0,3.0,3,9.0,8.0,0.0,8.0
190,43,0.0,Travel_Rarely,1001,Research & Development,7.0,3,Life Sciences,3,Female,43,3,3,Healthcare Representative,1,Married,9985.0,9262,8.0,No,16.0,3,1,1,10.0,1.0,2,1.0,0.0,0.0,0.0
191,38,0.0,Travel_Rarely,343,Research & Development,15.0,2,Life Sciences,3,Male,92,2,3,Research Director,4,Divorced,11510.0,15682,0.0,Yes,14.0,3,2,1,12.0,3.0,3,11.0,10.0,2.0,9.0
194,31,0.0,Travel_Frequently,793,Sales,20.0,3,Life Sciences,3,Male,67,4,1,Sales Representative,4,Married,2791.0,21981,0.0,No,12.0,3,1,1,3.0,4.0,3,2.0,2.0,2.0,2.0
195,30,0.0,Travel_Rarely,501,Sales,27.0,5,Marketing,3,Male,99,3,2,Sales Executive,4,Divorced,5304.0,25275,7.0,No,23.0,4,4,1,10.0,2.0,2,8.0,7.0,7.0,7.0
196,44,0.0,Travel_Rarely,1448,Sales,28.0,3,Medical,4,Female,53,4,4,Sales Executive,4,Married,13320.0,11737,3.0,Yes,18.0,3,3,1,23.0,2.0,3,12.0,11.0,7.5,11.0
197,23,0.0,Travel_Rarely,650,Research & Development,9.0,1,Medical,2,Male,37,3,1,Laboratory Technician,1,Married,2500.0,4344,1.0,No,14.0,3,4,1,5.0,2.0,4,4.0,3.0,0.0,2.0
199,21,1.0,Travel_Rarely,1334,Research & Development,10.0,3,Life Sciences,3,Female,36,2,1,Laboratory Technician,1,Single,1416.0,17258,1.0,No,13.0,3,1,0,1.0,4.5,2,1.0,0.0,1.0,0.0
203,31,0.0,Travel_Rarely,1222,Research & Development,11.0,4,Life Sciences,4,Male,48,3,1,Research Scientist,4,Married,2356.0,14871,3.0,Yes,19.0,3,2,1,8.0,2.0,3,6.0,4.0,0.0,2.0
204,46,1.0,Travel_Rarely,377,Sales,9.0,3,Marketing,1,Male,52,3,3,Sales Executive,4,Divorced,10096.0,15986,4.0,No,11.0,3,1,1,28.0,1.0,4,7.0,7.0,4.0,3.0
205,53,0.0,Travel_Rarely,346,Research & Development,6.0,3,Life Sciences,4,Male,86,3,2,Laboratory Technician,4,Single,2450.0,10919,2.0,No,17.0,3,4,0,19.0,4.0,3,2.0,2.0,2.0,2.0
206,49,0.0,Travel_Rarely,1418,Research & Development,1.0,3,Technical Degree,3,Female,36,3,1,Research Scientist,1,Married,3580.0,10554,2.0,No,16.0,3,2,1,7.0,2.0,3,4.0,2.0,0.0,2.0
207,46,0.0,Travel_Rarely,1003,Research & Development,8.0,4,Life Sciences,4,Female,74,2,2,Research Scientist,1,Divorced,4615.0,21029,8.0,Yes,23.0,4,1,3,19.0,2.0,3,16.0,13.0,1.0,7.0
208,31,0.0,Travel_Rarely,140,Research & Development,12.0,1,Medical,3,Female,95,3,1,Research Scientist,4,Married,3929.0,6984,8.0,Yes,23.0,4,3,1,7.0,0.5,3,4.0,2.0,0.0,2.0
210,58,0.0,Travel_Rarely,1055,Research & Development,1.0,3,Medical,4,Female,76,3,5,Research Director,1,Married,17490.875,22456,3.0,Yes,21.0,4,3,1,31.0,3.0,3,9.0,8.0,1.0,5.0
211,34,0.0,Non-Travel,1065,Sales,23.0,4,Marketing,2,Male,72,3,2,Sales Executive,3,Single,4568.0,10034,0.0,No,20.0,4,3,0,10.0,2.0,3,9.0,5.0,7.5,7.0
213,35,0.0,Travel_Frequently,664,Research & Development,1.0,3,Medical,2,Male,79,3,1,Research Scientist,1,Married,2194.0,5868,4.0,No,13.0,3,4,1,5.0,2.0,2,3.0,2.0,1.0,2.0
214,32,0.0,Travel_Rarely,334,Research & Development,5.0,2,Life Sciences,1,Male,80,4,1,Research Scientist,2,Divorced,3298.0,15053,0.0,Yes,12.0,3,4,2,7.0,4.5,2,6.0,2.0,0.0,5.0
215,35,0.0,Travel_Rarely,144,Research & Development,22.0,3,Life Sciences,4,Male,46,1,1,Laboratory Technician,3,Single,4230.0,19225,0.0,No,15.0,3,3,0,6.0,2.0,3,5.0,4.0,4.0,3.0
216,19,0.0,Travel_Rarely,265,Research & Development,25.0,3,Life Sciences,2,Female,57,4,1,Research Scientist,4,Single,2994.0,21221,1.0,Yes,12.0,3,4,0,1.0,2.0,3,1.0,0.0,0.0,1.0
217,28,0.0,Travel_Rarely,866,Sales,5.0,3,Medical,4,Male,84,3,2,Sales Executive,1,Single,8463.0,23490,0.0,No,18.0,3,4,0,6.0,4.0,3,5.0,4.0,1.0,3.0
218,32,1.0,Travel_Rarely,1045,Sales,4.0,4,Medical,4,Male,32,1,3,Sales Executive,4,Married,10400.0,25812,1.0,No,11.0,3,3,0,14.0,2.0,2,14.0,8.0,7.5,8.0
219,43,0.0,Travel_Frequently,422,Research & Development,1.0,3,Life Sciences,4,Female,33,3,2,Healthcare Representative,4,Married,5562.0,21782,4.0,No,13.0,3,2,1,12.0,2.0,2,5.0,2.0,2.0,2.0
221,37,0.0,Travel_Rarely,367,Research & Development,25.0,2,Medical,3,Female,52,2,2,Healthcare Representative,4,Divorced,5731.0,17171,7.0,No,13.0,3,3,2,9.0,2.0,3,6.0,2.0,1.0,3.0
223,38,0.0,Travel_Rarely,1261,Research & Development,2.0,4,Life Sciences,4,Male,88,3,2,Manufacturing Director,3,Married,6553.0,7259,8.5,No,14.0,3,2,0,14.0,3.0,3,1.0,0.0,0.0,0.0
224,30,0.0,Travel_Rarely,1240,Human Resources,9.0,3,Human Resources,3,Male,48,3,2,Human Resources,4,Married,6347.0,13982,0.0,Yes,19.0,3,4,0,12.0,2.0,1,11.0,9.0,4.0,7.0
225,53,0.0,Travel_Rarely,1436,Sales,6.0,2,Marketing,2,Male,34,3,2,Sales Representative,3,Married,2306.0,16047,2.0,Yes,20.0,4,4,1,13.0,3.0,1,7.0,7.0,4.0,5.0
226,42,0.0,Travel_Rarely,635,Sales,1.0,1,Life Sciences,2,Male,99,3,2,Sales Executive,3,Married,4907.0,24532,1.0,No,25.0,4,3,0,20.0,3.0,3,18.0,14.5,7.5,6.0
227,30,0.0,Travel_Frequently,160,Research & Development,3.0,3,Medical,3,Female,71,3,1,Research Scientist,3,Divorced,2083.0,22653,1.0,No,20.0,4,3,1,1.0,2.0,3,1.0,0.0,0.0,0.0
229,25,1.0,Travel_Rarely,867,Sales,19.0,2,Marketing,3,Male,36,2,1,Sales Representative,2,Married,2413.0,18798,1.0,Yes,18.0,3,3,3,1.0,2.0,3,1.0,0.0,0.0,0.0
230,53,0.0,Travel_Rarely,447,Research & Development,2.0,3,Medical,4,Male,39,4,4,Research Director,2,Single,16598.0,19764,4.0,No,12.0,3,2,0,31.0,2.0,2,9.0,8.0,7.5,8.0
233,29,0.0,Travel_Rarely,1090,Sales,10.0,3,Marketing,4,Male,83,3,1,Sales Representative,2,Divorced,2297.0,17967,1.0,No,14.0,3,4,2,2.0,2.0,3,2.0,2.0,2.0,2.0
234,42,1.0,Travel_Frequently,481,Sales,12.0,3,Life Sciences,3,Male,44,3,4,Sales Executive,1,Single,13758.0,2447,0.0,Yes,12.0,3,2,0,22.0,2.0,2,18.0,9.0,7.5,14.0
235,34,0.0,Travel_Frequently,702,Research & Development,16.0,4,Life Sciences,3,Female,100,2,1,Research Scientist,4,Single,2553.0,8306,1.0,No,16.0,3,3,0,6.0,3.0,3,5.0,2.0,1.0,3.0
236,28,0.0,Travel_Rarely,1169,Human Resources,8.0,2,Medical,2,Male,63,2,1,Human Resources,4,Divorced,4936.0,23965,1.0,No,13.0,3,4,1,6.0,4.5,3,5.0,1.0,0.0,4.0
237,43,0.0,Travel_Rarely,1034,Sales,16.0,3,Marketing,4,Female,80,3,4,Manager,4,Married,16064.0,7744,5.0,Yes,22.0,4,3,1,22.0,3.0,3,17.0,13.0,1.0,9.0
239,37,0.0,Travel_Rarely,228,Sales,6.0,4,Medical,3,Male,98,3,2,Sales Executive,4,Married,6502.0,22825,4.0,No,14.0,3,2,1,7.0,4.5,4,5.0,4.0,0.0,1.0
240,44,0.0,Travel_Rarely,1112,Human Resources,1.0,4,Life Sciences,1,Female,50,2,2,Human Resources,3,Single,5985.0,26894,4.0,No,11.0,3,2,0,10.0,1.0,4,2.0,2.0,0.0,2.0
241,34,0.0,Non-Travel,999,Research & Development,26.0,1,Technical Degree,1,Female,92,2,1,Research Scientist,3,Divorced,2029.0,15891,1.0,No,20.0,4,3,3,5.0,2.0,3,5.0,4.0,0.0,0.0
244,28,0.0,Travel_Rarely,304,Sales,9.0,4,Life Sciences,2,Male,92,3,2,Sales Executive,4,Single,5253.0,20750,1.0,No,16.0,3,4,0,7.0,1.0,3,7.0,5.0,0.0,7.0
245,40,0.0,Travel_Rarely,300,Sales,26.0,3,Marketing,3,Male,74,3,2,Sales Executive,1,Married,8396.0,22217,1.0,No,14.0,3,2,1,8.0,3.0,2,7.0,7.0,7.0,5.0
246,34,0.0,Travel_Rarely,1111,Sales,8.0,2,Life Sciences,3,Female,93,3,2,Sales Executive,1,Married,6500.0,13305,5.0,No,17.0,3,2,1,6.0,1.0,3,3.0,2.0,1.0,2.0
247,44,0.0,Travel_Rarely,625,Research & Development,4.0,3,Medical,4,Male,50,3,2,Healthcare Representative,2,Single,5933.0,5197,8.5,No,12.0,3,4,0,10.0,2.0,2,5.0,2.0,2.0,3.0
248,25,0.0,Travel_Rarely,180,Research & Development,2.0,1,Medical,1,Male,65,4,1,Research Scientist,1,Single,3424.0,21632,7.0,No,13.0,3,3,0,6.0,3.0,2,4.0,3.0,0.0,1.0
249,34,1.0,Travel_Rarely,699,Research & Development,6.0,1,Medical,2,Male,83,3,1,Research Scientist,1,Single,2960.0,17102,2.0,No,11.0,3,3,0,8.0,2.0,3,4.0,2.0,1.0,3.0
250,60,0.0,Travel_Rarely,422,Research & Development,7.0,3,Life Sciences,1,Female,41,3,5,Manager,1,Married,17490.875,3854,5.0,No,11.0,3,4,0,31.0,4.5,1,18.0,8.0,7.5,10.0
251,32,0.0,Travel_Rarely,601,Sales,7.0,5,Marketing,4,Male,97,3,2,Sales Executive,4,Married,9204.0,23343,4.0,No,12.0,3,3,1,7.0,3.0,2,4.0,3.0,0.0,3.0
253,36,0.0,Travel_Rarely,188,Research & Development,7.0,4,Other,2,Male,65,3,1,Research Scientist,4,Single,4678.0,23293,2.0,No,18.0,3,3,0,8.0,4.5,3,6.0,2.0,0.0,1.0
255,32,0.0,Non-Travel,1109,Research & Development,29.0,4,Medical,4,Female,69,3,1,Laboratory Technician,3,Single,4025.0,11135,8.5,No,12.0,3,2,0,10.0,2.0,3,8.0,7.0,7.0,7.0
256,42,0.0,Travel_Rarely,1147,Human Resources,10.0,3,Human Resources,3,Female,31,3,4,Manager,1,Married,16799.0,16616,0.0,No,14.0,3,3,1,21.0,4.5,3,18.0,7.0,0.0,9.0
258,40,1.0,Travel_Rarely,575,Sales,22.0,2,Marketing,3,Male,68,2,2,Sales Executive,3,Married,6380.0,6110,2.0,Yes,12.0,3,1,2,8.0,4.5,3,6.0,4.0,1.0,0.0
260,25,1.0,Travel_Rarely,240,Sales,5.0,3,Marketing,3,Male,46,2,2,Sales Executive,3,Single,5744.0,26959,1.0,Yes,11.0,3,4,0,6.0,1.0,3,6.0,4.0,0.0,3.0
262,24,0.0,Travel_Rarely,1127,Research & Development,18.0,1,Life Sciences,2,Male,52,3,1,Laboratory Technician,3,Married,2774.0,13257,0.0,No,12.0,3,3,1,6.0,2.0,3,5.0,3.0,1.0,2.0
263,35,0.0,Travel_Rarely,1137,Research & Development,21.0,1,Life Sciences,4,Female,51,3,2,Healthcare Representative,4,Married,4014.0,19170,1.0,Yes,25.0,4,4,1,10.0,2.0,1,10.0,6.0,0.0,7.0
264,48,0.0,Travel_Rarely,817,Sales,2.0,1,Marketing,2,Male,56,4,2,Sales Executive,2,Married,8120.0,18597,3.0,No,12.0,3,4,0,12.0,3.0,3,2.0,2.0,2.0,2.0
265,50,0.0,Travel_Rarely,1126,Research & Development,1.0,2,Medical,4,Male,66,3,4,Research Director,4,Divorced,17399.0,6615,8.5,No,22.0,4,3,1,31.0,1.0,2,5.0,4.0,1.0,3.0
266,54,0.0,Travel_Rarely,685,Research & Development,3.0,3,Life Sciences,4,Male,85,3,4,Research Director,4,Married,17490.875,23474,3.0,No,14.0,3,1,0,31.0,2.0,3,10.0,9.0,0.0,9.0
267,30,0.0,Travel_Rarely,202,Sales,2.0,1,Technical Degree,3,Male,72,3,1,Sales Representative,2,Married,2476.0,17434,1.0,No,18.0,3,1,1,1.0,3.0,3,1.0,0.0,0.0,0.0
268,31,1.0,Travel_Rarely,542,Sales,20.0,3,Life Sciences,2,Female,71,1,2,Sales Executive,3,Married,4559.0,24788,3.0,Yes,11.0,3,3,1,4.0,2.0,3,2.0,2.0,2.0,2.0
269,39,1.0,Travel_Rarely,1162,Sales,3.0,2,Medical,4,Female,41,3,2,Sales Executive,3,Married,5238.0,17778,4.0,Yes,18.0,3,1,0,12.0,3.0,2,1.0,0.0,0.0,0.0
270,51,1.0,Travel_Frequently,1150,Research & Development,8.0,4,Life Sciences,1,Male,53,1,3,Manufacturing Director,4,Single,10650.0,25150,2.0,No,15.0,3,4,0,18.0,2.0,3,4.0,2.0,0.0,3.0
271,44,0.0,Non-Travel,981,Research & Development,5.0,3,Life Sciences,3,Male,90,2,1,Laboratory Technician,3,Single,3162.0,7973,3.0,No,14.0,3,4,0,7.0,4.5,3,5.0,2.0,0.0,3.0
272,50,0.0,Travel_Rarely,989,Research & Development,7.0,2,Medical,2,Female,43,2,5,Research Director,3,Divorced,17490.875,16701,5.0,Yes,12.0,3,4,1,29.0,2.0,2,18.0,3.0,7.5,8.0
274,32,0.0,Travel_Rarely,548,Research & Development,1.0,3,Life Sciences,2,Male,66,3,2,Research Scientist,2,Married,6220.0,7346,1.0,No,17.0,3,2,2,10.0,3.0,3,10.0,4.0,0.0,9.0
275,44,0.0,Travel_Rarely,1199,Research & Development,4.0,2,Life Sciences,3,Male,92,4,5,Manager,1,Divorced,17490.875,17477,1.0,No,14.0,3,4,2,26.0,4.0,2,18.0,9.0,7.5,13.0
277,53,0.0,Travel_Rarely,1219,Sales,2.0,4,Life Sciences,1,Female,78,2,4,Manager,4,Married,15427.0,22021,2.0,No,16.0,3,3,0,31.0,3.0,3,18.0,8.0,3.0,7.0
279,55,0.0,Travel_Rarely,1117,Sales,18.0,5,Life Sciences,1,Female,83,3,4,Manager,2,Single,16835.0,9873,3.0,No,23.0,4,4,0,31.0,2.0,3,10.0,9.0,7.0,7.0
280,38,0.0,Non-Travel,152,Sales,10.0,3,Technical Degree,3,Female,85,3,2,Sales Executive,4,Single,5666.0,19899,1.0,Yes,13.0,3,2,0,6.0,1.0,3,5.0,3.0,1.0,3.0
281,34,1.0,Travel_Rarely,1107,Human Resources,9.0,4,Technical Degree,1,Female,52,3,1,Human Resources,3,Married,2742.0,3072,1.0,No,15.0,3,4,0,2.0,0.5,3,2.0,2.0,2.0,2.0
282,36,0.0,Travel_Rarely,796,Research & Development,12.0,5,Medical,4,Female,51,2,3,Manufacturing Director,4,Single,8858.0,15669,0.0,No,11.0,3,2,0,15.0,2.0,2,14.0,8.0,7.0,8.0
283,57,0.0,Travel_Rarely,334,Research & Development,24.0,2,Life Sciences,3,Male,83,4,3,Healthcare Representative,4,Divorced,9439.0,23402,3.0,Yes,16.0,3,2,1,12.0,2.0,1,5.0,3.0,1.0,4.0
285,36,0.0,Travel_Rarely,172,Research & Development,4.0,4,Life Sciences,1,Male,37,2,2,Laboratory Technician,4,Single,5810.0,22604,1.0,No,16.0,3,3,0,10.0,2.0,2,10.0,4.0,1.0,8.0
286,28,1.0,Travel_Rarely,529,Research & Development,2.0,4,Life Sciences,1,Male,79,3,1,Laboratory Technician,3,Single,3485.0,14935,2.0,No,11.0,3,3,0,5.0,4.5,1,0.0,0.0,0.0,0.0
287,35,0.0,Travel_Rarely,538,Research & Development,25.0,2,Other,1,Male,54,2,2,Laboratory Technician,4,Single,3681.0,14004,4.0,No,14.0,3,4,0,9.0,3.0,3,3.0,2.0,0.0,2.0
288,27,0.0,Travel_Frequently,1410,Sales,3.0,1,Medical,4,Female,71,4,2,Sales Executive,4,Divorced,4647.0,16673,1.0,Yes,20.0,4,2,2,6.0,3.0,3,6.0,5.0,0.0,4.0
290,37,1.0,Travel_Rarely,807,Human Resources,6.0,4,Human Resources,3,Male,63,3,1,Human Resources,1,Divorced,2073.0,23648,4.0,Yes,22.0,4,4,0,7.0,3.0,3,3.0,2.0,0.0,2.0
292,50,1.0,Travel_Rarely,869,Sales,3.0,2,Marketing,1,Male,86,2,1,Sales Representative,3,Married,2683.0,3810,1.0,Yes,14.0,3,3,0,3.0,2.0,3,3.0,2.0,0.0,2.0
293,45,0.0,Non-Travel,1195,Research & Development,2.0,2,Medical,1,Male,65,2,4,Manager,4,Married,16792.0,20462,8.5,No,23.0,4,4,1,22.0,1.0,3,18.0,8.0,7.5,8.0
294,27,0.0,Travel_Frequently,829,Sales,8.0,1,Marketing,3,Male,84,3,2,Sales Executive,4,Married,4342.0,24008,0.0,No,19.0,3,2,1,5.0,3.0,3,4.0,2.0,1.0,1.0
295,41,0.0,Travel_Rarely,1276,Sales,2.0,5,Life Sciences,2,Female,91,3,4,Manager,1,Married,16595.0,5626,7.0,No,16.0,3,2,1,22.0,2.0,3,18.0,14.5,7.5,8.0
296,30,0.0,Non-Travel,1116,Research & Development,2.0,3,Medical,3,Female,49,3,1,Laboratory Technician,4,Single,2564.0,7181,0.0,No,14.0,3,3,0,12.0,2.0,2,11.0,7.0,6.0,7.0
297,32,0.0,Non-Travel,862,Sales,2.0,1,Life Sciences,3,Female,76,3,1,Sales Representative,1,Divorced,2827.0,14947,1.0,No,12.0,3,3,3,1.0,3.0,3,1.0,0.0,0.0,0.0
298,55,0.0,Travel_Rarely,692,Research & Development,14.0,4,Medical,3,Male,61,4,5,Research Director,2,Single,17490.875,13339,8.0,No,11.0,3,4,0,31.0,3.0,3,18.0,14.5,2.0,14.5
299,32,1.0,Travel_Rarely,1089,Research & Development,7.0,2,Life Sciences,4,Male,79,3,2,Laboratory Technician,3,Married,4883.0,22845,1.0,No,18.0,3,1,1,10.0,3.0,3,10.0,4.0,1.0,1.0
300,54,0.0,Travel_Frequently,966,Research & Development,1.0,4,Life Sciences,4,Female,53,3,3,Manufacturing Director,3,Divorced,10502.0,9659,7.0,No,17.0,3,1,1,31.0,2.0,1,5.0,4.0,1.0,4.0
301,44,1.0,Travel_Rarely,1097,Research & Development,10.0,4,Life Sciences,3,Male,96,3,1,Research Scientist,3,Single,2936.0,10826,1.0,Yes,11.0,3,3,0,6.0,4.0,3,6.0,4.0,0.0,2.0
302,32,0.0,Travel_Rarely,646,Research & Development,9.0,4,Life Sciences,1,Female,92,3,2,Research Scientist,4,Married,6322.0,18089,1.0,Yes,12.0,3,4,1,6.0,2.0,2,6.0,4.0,0.0,5.0
304,33,0.0,Non-Travel,1038,Sales,8.0,1,Life Sciences,2,Female,88,2,1,Sales Representative,4,Single,2342.0,21437,0.0,No,19.0,3,4,0,3.0,2.0,2,2.0,2.0,2.0,2.0
306,27,0.0,Non-Travel,691,Research & Development,9.0,3,Medical,4,Male,57,3,1,Research Scientist,2,Divorced,2024.0,5970,6.0,No,18.0,3,4,1,6.0,1.0,1,2.0,2.0,2.0,2.0
307,33,0.0,Travel_Rarely,1198,Research & Development,1.0,4,Other,3,Male,100,2,1,Research Scientist,1,Single,2799.0,3339,3.0,Yes,11.0,3,2,0,6.0,1.0,3,3.0,2.0,0.0,2.0
308,47,1.0,Non-Travel,666,Research & Development,29.0,4,Life Sciences,1,Male,88,3,3,Manager,2,Married,11849.0,10268,1.0,Yes,12.0,3,4,1,10.0,2.0,2,10.0,7.0,7.5,9.0
309,19,1.0,Non-Travel,504,Research & Development,10.0,3,Medical,1,Female,96,2,1,Research Scientist,2,Single,1859.0,6148,1.0,Yes,25.0,4,2,0,1.0,2.0,4,1.0,1.0,0.0,0.0
310,37,0.0,Non-Travel,1040,Research & Development,2.0,2,Life Sciences,3,Male,100,2,2,Healthcare Representative,4,Divorced,5163.0,15850,5.0,No,14.0,3,4,1,17.0,2.0,4,1.0,0.0,0.0,0.0
311,56,0.0,Travel_Rarely,1369,Research & Development,23.0,3,Life Sciences,4,Male,68,3,4,Manufacturing Director,2,Married,13402.0,18235,4.0,Yes,12.0,3,1,1,31.0,0.5,3,18.0,14.5,7.5,9.0
315,29,0.0,Travel_Rarely,153,Research & Development,15.0,2,Life Sciences,4,Female,49,2,2,Laboratory Technician,3,Single,4193.0,12682,0.0,Yes,12.0,3,4,0,10.0,3.0,3,9.0,5.0,0.0,8.0
316,38,0.0,Travel_Rarely,849,Research & Development,25.0,2,Life Sciences,1,Female,81,2,3,Research Director,2,Married,12061.0,26707,3.0,No,17.0,3,3,1,19.0,2.0,3,10.0,8.0,0.0,1.0
317,42,0.0,Travel_Rarely,1332,Research & Development,2.0,4,Other,1,Male,98,2,2,Healthcare Representative,4,Single,6781.0,17078,3.0,No,23.0,4,2,0,14.0,4.5,3,1.0,0.0,0.0,0.0
320,54,0.0,Travel_Rarely,1441,Research & Development,17.0,3,Technical Degree,3,Female,56,3,3,Manufacturing Director,3,Married,10739.0,13943,8.0,No,11.0,3,3,1,22.0,2.0,3,10.0,7.0,0.0,8.0
321,29,0.0,Travel_Rarely,1328,Research & Development,2.0,3,Life Sciences,3,Male,76,3,1,Research Scientist,2,Married,2703.0,4956,0.0,No,23.0,4,4,1,6.0,3.0,3,5.0,4.0,0.0,4.0
322,26,0.0,Travel_Frequently,1283,Sales,1.0,3,Medical,3,Male,52,2,2,Sales Executive,1,Single,4294.0,11148,1.0,No,12.0,3,2,0,7.0,2.0,3,7.0,7.0,0.0,7.0
323,37,0.0,Non-Travel,1252,Sales,19.0,2,Medical,1,Male,32,3,3,Sales Executive,2,Single,7642.0,4814,1.0,Yes,13.0,3,4,0,10.0,2.0,3,10.0,0.0,0.0,9.0
325,31,0.0,Travel_Rarely,655,Research & Development,7.0,4,Life Sciences,4,Male,48,3,2,Laboratory Technician,4,Divorced,5915.0,9528,3.0,No,22.0,4,4,1,10.0,3.0,2,7.0,7.0,1.0,7.0
327,45,1.0,Travel_Frequently,306,Sales,26.0,4,Life Sciences,1,Female,100,3,2,Sales Executive,1,Married,4286.0,5630,2.0,No,14.0,3,4,2,5.0,4.0,3,1.0,1.0,0.0,0.0
328,43,0.0,Travel_Rarely,589,Research & Development,14.0,2,Life Sciences,2,Male,94,3,4,Research Director,1,Married,17159.0,5200,6.0,No,24.0,4,3,1,22.0,3.0,3,4.0,1.0,1.0,0.0
329,29,0.0,Travel_Rarely,986,Research & Development,3.0,4,Medical,2,Male,93,2,3,Research Director,3,Married,11935.0,21526,1.0,No,18.0,3,3,0,10.0,2.0,3,10.0,2.0,0.0,7.0
330,30,0.0,Travel_Rarely,231,Sales,8.0,2,Other,3,Male,62,3,3,Sales Executive,3,Divorced,7264.0,9977,5.0,No,11.0,3,1,1,10.0,2.0,4,8.0,4.0,7.0,7.0
331,40,0.0,Travel_Frequently,530,Research & Development,1.0,4,Life Sciences,3,Male,78,2,4,Healthcare Representative,2,Married,13503.0,14115,1.0,No,22.0,4,4,1,22.0,3.0,2,18.0,3.0,7.5,11.0
334,56,0.0,Travel_Frequently,906,Sales,6.0,3,Life Sciences,3,Female,86,4,4,Sales Executive,1,Married,13212.0,18256,8.5,No,11.0,3,4,3,31.0,0.5,2,7.0,7.0,7.0,7.0
335,25,0.0,Travel_Rarely,1372,Sales,18.0,1,Life Sciences,1,Male,93,4,2,Sales Executive,3,Married,6232.0,12477,2.0,No,11.0,3,2,0,6.0,3.0,2,3.0,2.0,1.0,2.0
336,42,0.0,Non-Travel,179,Human Resources,2.0,5,Medical,4,Male,79,4,2,Human Resources,1,Married,6272.0,12858,7.0,No,16.0,3,1,1,10.0,3.0,4,4.0,3.0,0.0,3.0
337,32,0.0,Travel_Frequently,967,Sales,8.0,3,Marketing,2,Female,43,3,3,Sales Executive,4,Single,8998.0,15589,1.0,No,14.0,3,4,0,9.0,2.0,3,9.0,8.0,3.0,7.0
338,32,0.0,Travel_Frequently,430,Research & Development,24.0,4,Life Sciences,1,Male,80,3,2,Laboratory Technician,4,Married,5309.0,21146,1.0,No,15.0,3,4,2,10.0,2.0,3,10.0,8.0,4.0,7.0
